,County,Technology,Year,Vehicle Count,Make,Model
2739,Carter,PHEV,2022,4,HONDA,CLARITY
2740,Carter,PHEV,2022,14,JEEP,WRANGLER
2741,Carter,PHEV,2022,4,KIA,NIRO
2742,Carter,PHEV,2022,6,TOYOTA,PRIUS PLUG-IN
2743,Carter,PHEV,2022,6,TOYOTA,PRIUS PRIME
2744,Carter,PHEV,2022,8,TOYOTA,RAV4 PRIME
2745,Carter,All,2023,3,AUDI,A3
2746,Carter,All,2023,3,BMW,I3
2747,Carter,All,2023,2,CHEVROLET,BOLT EUV
2748,Carter,All,2023,8,CHEVROLET,BOLT EV
2749,Carter,All,2023,14,CHEVROLET,VOLT
2750,Carter,All,2023,4,CHRYSLER,PACIFICA
2751,Carter,All,2023,8,FORD,C-MAX
2752,Carter,All,2023,7,FORD,F-150
2753,Carter,All,2023,1,FORD,FUSION
2754,Carter,All,2023,10,FORD,MUSTANG MACH-E
2755,Carter,All,2023,4,HONDA,CLARITY
2756,Carter,All,2023,11,HYUNDAI,IONIQ 5
2757,Carter,All,2023,1,HYUNDAI,IONIQ 6
2758,Carter,All,2023,3,JEEP,GRAND CHEROKEE
2759,Carter,All,2023,21,JEEP,WRANGLER
2760,Carter,All,2023,12,KIA,NIRO
2761,Carter,All,2023,4,KIA,SOUL
2762,Carter,All,2023,3,MITSUBISHI,OUTLANDER
2763,Carter,All,2023,3,NISSAN,ARIYA
2764,Carter,All,2023,8,NISSAN,LEAF
2765,Carter,All,2023,4,RIVIAN,R1T
2766,Carter,All,2023,26,TESLA,MODEL 3
2767,Carter,All,2023,1,TESLA,MODEL S
2768,Carter,All,2023,7,TESLA,MODEL X
2769,Carter,All,2023,23,TESLA,MODEL Y
2770,Carter,All,2023,4,TOYOTA,PRIUS PLUG-IN
2771,Carter,All,2023,6,TOYOTA,PRIUS PRIME
2772,Carter,All,2023,11,TOYOTA,RAV4 PRIME
2773,Carter,All,2023,6,VOLKSWAGEN,ID.4
2774,Carter,All,2023,4,VOLVO,XC40
2775,Carter,All,2023,3,VOLVO,XC60
2776,Carter,BEV,2023,2,CHEVROLET,BOLT EUV
2777,Carter,BEV,2023,8,CHEVROLET,BOLT EV
2778,Carter,BEV,2023,7,FORD,F-150
2779,Carter,BEV,2023,10,FORD,MUSTANG MACH-E
2780,Carter,BEV,2023,11,HYUNDAI,IONIQ 5
2781,Carter,BEV,2023,1,HYUNDAI,IONIQ 6
2782,Carter,BEV,2023,7,KIA,NIRO
2783,Carter,BEV,2023,4,KIA,SOUL
2784,Carter,BEV,2023,3,NISSAN,ARIYA
2785,Carter,BEV,2023,8,NISSAN,LEAF
2786,Carter,BEV,2023,4,RIVIAN,R1T
2787,Carter,BEV,2023,26,TESLA,MODEL 3
2788,Carter,BEV,2023,1,TESLA,MODEL S
2789,Carter,BEV,2023,7,TESLA,MODEL X
2790,Carter,BEV,2023,23,TESLA,MODEL Y
2791,Carter,BEV,2023,6,VOLKSWAGEN,ID.4
2792,Carter,BEV,2023,4,VOLVO,XC40
2793,Carter,PHEV,2023,3,AUDI,A3
2794,Carter,PHEV,2023,3,BMW,I3
2795,Carter,PHEV,2023,14,CHEVROLET,VOLT
2796,Carter,PHEV,2023,4,CHRYSLER,PACIFICA
2797,Carter,PHEV,2023,8,FORD,C-MAX
2798,Carter,PHEV,2023,1,FORD,FUSION
2799,Carter,PHEV,2023,4,HONDA,CLARITY
2800,Carter,PHEV,2023,3,JEEP,GRAND CHEROKEE
2801,Carter,PHEV,2023,21,JEEP,WRANGLER
2802,Carter,PHEV,2023,5,KIA,NIRO
2803,Carter,PHEV,2023,3,MITSUBISHI,OUTLANDER
2804,Carter,PHEV,2023,4,TOYOTA,PRIUS PLUG-IN
2805,Carter,PHEV,2023,6,TOYOTA,PRIUS PRIME
2806,Carter,PHEV,2023,11,TOYOTA,RAV4 PRIME
2807,Carter,PHEV,2023,3,VOLVO,XC60
2808,Carter,All,2024,1,ACURA,ZDX
2809,Carter,All,2024,4,AUDI,A3
2810,Carter,All,2024,1,BMW,X5
2811,Carter,All,2024,8,CHEVROLET,BOLT EUV
2812,Carter,All,2024,15,CHEVROLET,BOLT EV
2813,Carter,All,2024,9,CHEVROLET,VOLT
2814,Carter,All,2024,5,CHRYSLER,PACIFICA
2815,Carter,All,2024,1,DODGE,HORNET
2816,Carter,All,2024,8,FORD,C-MAX
2817,Carter,All,2024,2,FORD,ESCAPE
2818,Carter,All,2024,7,FORD,F-150
2819,Carter,All,2024,21,FORD,MUSTANG MACH-E
2820,Carter,All,2024,1,FORD,TRANSIT
2821,Carter,All,2024,4,HONDA,CLARITY
2822,Carter,All,2024,1,HONDA,PROLOGUE
2823,Carter,All,2024,16,HYUNDAI,IONIQ 5
2824,Carter,All,2024,3,HYUNDAI,IONIQ 6
2825,Carter,All,2024,26,JEEP,WRANGLER
2826,Carter,All,2024,4,KIA,EV6
2827,Carter,All,2024,4,KIA,EV9
2828,Carter,All,2024,15,KIA,NIRO
2829,Carter,All,2024,4,KIA,SOUL
2830,Carter,All,2024,2,MAZDA,CX-70
2831,Carter,All,2024,4,MITSUBISHI,OUTLANDER
2832,Carter,All,2024,3,NISSAN,ARIYA
2833,Carter,All,2024,9,NISSAN,LEAF
2834,Carter,All,2024,4,RIVIAN,R1T
2835,Carter,All,2024,3,TESLA,CYBERTRUCK
2836,Carter,All,2024,30,TESLA,MODEL 3
2837,Carter,All,2024,4,TESLA,MODEL S
2838,Carter,All,2024,10,TESLA,MODEL X
2839,Carter,All,2024,36,TESLA,MODEL Y
2840,Carter,All,2024,3,TOYOTA,PRIUS PLUG-IN
2841,Carter,All,2024,8,TOYOTA,PRIUS PRIME
2842,Carter,All,2024,11,TOYOTA,RAV4 PRIME
2843,Carter,All,2024,8,VOLKSWAGEN,ID.4
2844,Carter,All,2024,4,VOLVO,XC40
2845,Carter,All,2024,5,VOLVO,XC60
2846,Carter,BEV,2024,1,ACURA,ZDX
2847,Carter,BEV,2024,8,CHEVROLET,BOLT EUV
2848,Carter,BEV,2024,15,CHEVROLET,BOLT EV
2849,Carter,BEV,2024,7,FORD,F-150
2850,Carter,BEV,2024,21,FORD,MUSTANG MACH-E
2851,Carter,BEV,2024,1,FORD,TRANSIT
2852,Carter,BEV,2024,1,HONDA,PROLOGUE
2853,Carter,BEV,2024,16,HYUNDAI,IONIQ 5
2854,Carter,BEV,2024,3,HYUNDAI,IONIQ 6
2855,Carter,BEV,2024,4,KIA,EV6
2856,Carter,BEV,2024,4,KIA,EV9
2857,Carter,BEV,2024,8,KIA,NIRO
2858,Carter,BEV,2024,4,KIA,SOUL
2859,Carter,BEV,2024,3,NISSAN,ARIYA
2860,Carter,BEV,2024,9,NISSAN,LEAF
2861,Carter,BEV,2024,4,RIVIAN,R1T
2862,Carter,BEV,2024,3,TESLA,CYBERTRUCK
2863,Carter,BEV,2024,30,TESLA,MODEL 3
2864,Carter,BEV,2024,4,TESLA,MODEL S
2865,Carter,BEV,2024,10,TESLA,MODEL X
2866,Carter,BEV,2024,36,TESLA,MODEL Y
2867,Carter,BEV,2024,8,VOLKSWAGEN,ID.4
2868,Carter,BEV,2024,4,VOLVO,XC40
2869,Carter,PHEV,2024,4,AUDI,A3
2870,Carter,PHEV,2024,1,BMW,X5
2871,Carter,PHEV,2024,9,CHEVROLET,VOLT
2872,Carter,PHEV,2024,5,CHRYSLER,PACIFICA
2873,Carter,PHEV,2024,1,DODGE,HORNET
2874,Carter,PHEV,2024,8,FORD,C-MAX
2875,Carter,PHEV,2024,2,FORD,ESCAPE
2876,Carter,PHEV,2024,4,HONDA,CLARITY
2877,Carter,PHEV,2024,26,JEEP,WRANGLER
2878,Carter,PHEV,2024,7,KIA,NIRO
2879,Carter,PHEV,2024,2,MAZDA,CX-70
2880,Carter,PHEV,2024,4,MITSUBISHI,OUTLANDER
2881,Carter,PHEV,2024,3,TOYOTA,PRIUS PLUG-IN
2882,Carter,PHEV,2024,8,TOYOTA,PRIUS PRIME
2883,Carter,PHEV,2024,11,TOYOTA,RAV4 PRIME
2884,Carter,PHEV,2024,5,VOLVO,XC60
2885,Cheatham,All,2019,4,BMW,I3
2886,Cheatham,All,2019,4,BMW,X5
2887,Cheatham,All,2019,4,CADILLAC,ELR
2888,Cheatham,All,2019,3,CHEVROLET,BOLT EV
2889,Cheatham,All,2019,23,CHEVROLET,VOLT
2890,Cheatham,All,2019,4,CHRYSLER,PACIFICA
2891,Cheatham,All,2019,4,MITSUBISHI,OUTLANDER
2892,Cheatham,All,2019,10,NISSAN,LEAF
2893,Cheatham,All,2019,9,TESLA,MODEL 3
2894,Cheatham,All,2019,11,TESLA,MODEL S
2895,Cheatham,All,2019,3,TESLA,MODEL X
2896,Cheatham,All,2019,4,TOYOTA,PRIUS PLUG-IN
2897,Cheatham,All,2019,4,TOYOTA,PRIUS PRIME
2898,Cheatham,BEV,2019,3,CHEVROLET,BOLT EV
2899,Cheatham,BEV,2019,10,NISSAN,LEAF
2900,Cheatham,BEV,2019,9,TESLA,MODEL 3
2901,Cheatham,BEV,2019,11,TESLA,MODEL S
2902,Cheatham,BEV,2019,3,TESLA,MODEL X
2903,Cheatham,PHEV,2019,4,BMW,I3
2904,Cheatham,PHEV,2019,4,BMW,X5
2905,Cheatham,PHEV,2019,4,CADILLAC,ELR
2906,Cheatham,PHEV,2019,23,CHEVROLET,VOLT
2907,Cheatham,PHEV,2019,4,CHRYSLER,PACIFICA
2908,Cheatham,PHEV,2019,4,MITSUBISHI,OUTLANDER
2909,Cheatham,PHEV,2019,4,TOYOTA,PRIUS PLUG-IN
2910,Cheatham,PHEV,2019,4,TOYOTA,PRIUS PRIME
2911,Cheatham,All,2020,7,BMW,I3
2912,Cheatham,All,2020,3,BMW,X5
2913,Cheatham,All,2020,4,CADILLAC,ELR
2914,Cheatham,All,2020,7,CHEVROLET,BOLT EV
2915,Cheatham,All,2020,25,CHEVROLET,VOLT
2916,Cheatham,All,2020,4,CHRYSLER,PACIFICA
2917,Cheatham,All,2020,2,FORD,C-MAX
2918,Cheatham,All,2020,4,MITSUBISHI,OUTLANDER
2919,Cheatham,All,2020,15,NISSAN,LEAF
2920,Cheatham,All,2020,16,TESLA,MODEL 3
2921,Cheatham,All,2020,15,TESLA,MODEL S
2922,Cheatham,All,2020,2,TESLA,MODEL X
2923,Cheatham,All,2020,1,TESLA,MODEL Y
2924,Cheatham,All,2020,3,TOYOTA,PRIUS PLUG-IN
2925,Cheatham,All,2020,6,TOYOTA,PRIUS PRIME
2926,Cheatham,BEV,2020,7,CHEVROLET,BOLT EV
2927,Cheatham,BEV,2020,15,NISSAN,LEAF
2928,Cheatham,BEV,2020,16,TESLA,MODEL 3
2929,Cheatham,BEV,2020,15,TESLA,MODEL S
2930,Cheatham,BEV,2020,2,TESLA,MODEL X
2931,Cheatham,BEV,2020,1,TESLA,MODEL Y
2932,Cheatham,PHEV,2020,7,BMW,I3
2933,Cheatham,PHEV,2020,3,BMW,X5
2934,Cheatham,PHEV,2020,4,CADILLAC,ELR
2935,Cheatham,PHEV,2020,25,CHEVROLET,VOLT
2936,Cheatham,PHEV,2020,4,CHRYSLER,PACIFICA
2937,Cheatham,PHEV,2020,2,FORD,C-MAX
2938,Cheatham,PHEV,2020,4,MITSUBISHI,OUTLANDER
2939,Cheatham,PHEV,2020,3,TOYOTA,PRIUS PLUG-IN
2940,Cheatham,PHEV,2020,6,TOYOTA,PRIUS PRIME
2941,Cheatham,All,2021,3,AUDI,E-TRON
2942,Cheatham,All,2021,3,BMW,330E
2943,Cheatham,All,2021,5,BMW,I3
2944,Cheatham,All,2021,5,BMW,X5
2945,Cheatham,All,2021,4,CADILLAC,ELR
2946,Cheatham,All,2021,2,CHEVROLET,BOLT EUV
2947,Cheatham,All,2021,8,CHEVROLET,BOLT EV
2948,Cheatham,All,2021,35,CHEVROLET,VOLT
2949,Cheatham,All,2021,8,CHRYSLER,PACIFICA
2950,Cheatham,All,2021,4,MITSUBISHI,OUTLANDER
2951,Cheatham,All,2021,18,NISSAN,LEAF
2952,Cheatham,All,2021,26,TESLA,MODEL 3
2953,Cheatham,All,2021,19,TESLA,MODEL S
2954,Cheatham,All,2021,5,TESLA,MODEL X
2955,Cheatham,All,2021,5,TESLA,MODEL Y
2956,Cheatham,All,2021,7,TOYOTA,PRIUS PLUG-IN
2957,Cheatham,All,2021,10,TOYOTA,PRIUS PRIME
2958,Cheatham,All,2021,1,VOLVO,XC40
2959,Cheatham,All,2021,3,VOLVO,XC90
2960,Cheatham,BEV,2021,3,AUDI,E-TRON
2961,Cheatham,BEV,2021,2,CHEVROLET,BOLT EUV
2962,Cheatham,BEV,2021,8,CHEVROLET,BOLT EV
2963,Cheatham,BEV,2021,18,NISSAN,LEAF
2964,Cheatham,BEV,2021,26,TESLA,MODEL 3
2965,Cheatham,BEV,2021,19,TESLA,MODEL S
2966,Cheatham,BEV,2021,5,TESLA,MODEL X
2967,Cheatham,BEV,2021,5,TESLA,MODEL Y
2968,Cheatham,BEV,2021,1,VOLVO,XC40
2969,Cheatham,PHEV,2021,3,BMW,330E
2970,Cheatham,PHEV,2021,5,BMW,I3
2971,Cheatham,PHEV,2021,5,BMW,X5
2972,Cheatham,PHEV,2021,4,CADILLAC,ELR
2973,Cheatham,PHEV,2021,35,CHEVROLET,VOLT
2974,Cheatham,PHEV,2021,8,CHRYSLER,PACIFICA
2975,Cheatham,PHEV,2021,4,MITSUBISHI,OUTLANDER
2976,Cheatham,PHEV,2021,7,TOYOTA,PRIUS PLUG-IN
2977,Cheatham,PHEV,2021,10,TOYOTA,PRIUS PRIME
2978,Cheatham,PHEV,2021,3,VOLVO,XC90
2979,Cheatham,All,2022,7,AUDI,E-TRON
2980,Cheatham,All,2022,3,BMW,330E
2981,Cheatham,All,2022,4,BMW,I3
2982,Cheatham,All,2022,5,BMW,X5
2983,Cheatham,All,2022,4,CADILLAC,ELR
2984,Cheatham,All,2022,5,CHEVROLET,BOLT EUV
2985,Cheatham,All,2022,5,CHEVROLET,BOLT EV
2986,Cheatham,All,2022,40,CHEVROLET,VOLT
2987,Cheatham,All,2022,12,CHRYSLER,PACIFICA
2988,Cheatham,All,2022,2,FORD,F-150
2989,Cheatham,All,2022,3,FORD,FUSION
2990,Cheatham,All,2022,1,FORD,MUSTANG MACH-E
2991,Cheatham,All,2022,2,HYUNDAI,KONA
2992,Cheatham,All,2022,1,LINCOLN,AVIATOR
2993,Cheatham,All,2022,3,MERCEDES-BENZ,EQS-CLASS SEDAN
2994,Cheatham,All,2022,4,MITSUBISHI,OUTLANDER
2995,Cheatham,All,2022,20,NISSAN,LEAF
2996,Cheatham,All,2022,2,POLESTAR,PS2
2997,Cheatham,All,2022,2,PORSCHE,CAYENNE
2998,Cheatham,All,2022,4,SMART,FORTWO ELECTRIC DRIVE
2999,Cheatham,All,2022,38,TESLA,MODEL 3
3000,Cheatham,All,2022,23,TESLA,MODEL S
3001,Cheatham,All,2022,13,TESLA,MODEL X
3002,Cheatham,All,2022,17,TESLA,MODEL Y
3003,Cheatham,All,2022,8,TOYOTA,PRIUS PLUG-IN
3004,Cheatham,All,2022,12,TOYOTA,PRIUS PRIME
3005,Cheatham,All,2022,4,VOLKSWAGEN,ID.4
3006,Cheatham,All,2022,1,VOLVO,C40
3007,Cheatham,All,2022,4,VOLVO,XC40
3008,Cheatham,All,2022,1,VOLVO,XC60
3009,Cheatham,All,2022,4,VOLVO,XC90
3010,Cheatham,BEV,2022,7,AUDI,E-TRON
3011,Cheatham,BEV,2022,5,CHEVROLET,BOLT EUV
3012,Cheatham,BEV,2022,5,CHEVROLET,BOLT EV
3013,Cheatham,BEV,2022,2,FORD,F-150
3014,Cheatham,BEV,2022,1,FORD,MUSTANG MACH-E
3015,Cheatham,BEV,2022,2,HYUNDAI,KONA
3016,Cheatham,BEV,2022,3,MERCEDES-BENZ,EQS-CLASS SEDAN
3017,Cheatham,BEV,2022,20,NISSAN,LEAF
3018,Cheatham,BEV,2022,2,POLESTAR,PS2
3019,Cheatham,BEV,2022,4,SMART,FORTWO ELECTRIC DRIVE
3020,Cheatham,BEV,2022,38,TESLA,MODEL 3
3021,Cheatham,BEV,2022,23,TESLA,MODEL S
3022,Cheatham,BEV,2022,13,TESLA,MODEL X
3023,Cheatham,BEV,2022,17,TESLA,MODEL Y
3024,Cheatham,BEV,2022,4,VOLKSWAGEN,ID.4
3025,Cheatham,BEV,2022,1,VOLVO,C40
3026,Cheatham,BEV,2022,4,VOLVO,XC40
3027,Cheatham,PHEV,2022,3,BMW,330E
3028,Cheatham,PHEV,2022,4,BMW,I3
3029,Cheatham,PHEV,2022,5,BMW,X5
3030,Cheatham,PHEV,2022,4,CADILLAC,ELR
3031,Cheatham,PHEV,2022,40,CHEVROLET,VOLT
3032,Cheatham,PHEV,2022,12,CHRYSLER,PACIFICA
3033,Cheatham,PHEV,2022,3,FORD,FUSION
3034,Cheatham,PHEV,2022,1,LINCOLN,AVIATOR
3035,Cheatham,PHEV,2022,4,MITSUBISHI,OUTLANDER
3036,Cheatham,PHEV,2022,2,PORSCHE,CAYENNE
3037,Cheatham,PHEV,2022,8,TOYOTA,PRIUS PLUG-IN
3038,Cheatham,PHEV,2022,12,TOYOTA,PRIUS PRIME
3039,Cheatham,PHEV,2022,1,VOLVO,XC60
3040,Cheatham,PHEV,2022,4,VOLVO,XC90
3041,Cheatham,All,2023,1,AUDI,A3
3042,Cheatham,All,2023,3,AUDI,E-TRON
3043,Cheatham,All,2023,7,BMW,I3
3044,Cheatham,All,2023,5,BMW,I4
3045,Cheatham,All,2023,4,BMW,IX
3046,Cheatham,All,2023,10,BMW,X5
3047,Cheatham,All,2023,4,CADILLAC,ELR
3048,Cheatham,All,2023,2,CADILLAC,LYRIQ
3049,Cheatham,All,2023,8,CHEVROLET,BOLT EUV
3050,Cheatham,All,2023,36,CHEVROLET,VOLT
3051,Cheatham,All,2023,16,CHRYSLER,PACIFICA
3052,Cheatham,All,2023,6,FORD,F-150
3053,Cheatham,All,2023,10,FORD,FUSION
3054,Cheatham,All,2023,6,FORD,MUSTANG MACH-E
3055,Cheatham,All,2023,4,HYUNDAI,KONA
3056,Cheatham,All,2023,3,JEEP,GRAND CHEROKEE
3057,Cheatham,All,2023,2,JEEP,WRANGLER
3058,Cheatham,All,2023,1,KIA,EV6
3059,Cheatham,All,2023,1,KIA,OPTIMA
3060,Cheatham,All,2023,3,LINCOLN,AVIATOR
3061,Cheatham,All,2023,4,MERCEDES-BENZ,EQE-CLASS SEDAN
3062,Cheatham,All,2023,2,MERCEDES-BENZ,EQS-CLASS SEDAN
3063,Cheatham,All,2023,4,MERCEDES-BENZ,EQS-CLASS SUV
3064,Cheatham,All,2023,7,MITSUBISHI,OUTLANDER
3065,Cheatham,All,2023,27,NISSAN,LEAF
3066,Cheatham,All,2023,4,POLESTAR,PS2
3067,Cheatham,All,2023,3,PORSCHE,CAYENNE
3068,Cheatham,All,2023,6,RIVIAN,R1T
3069,Cheatham,All,2023,49,TESLA,MODEL 3
3070,Cheatham,All,2023,22,TESLA,MODEL S
3071,Cheatham,All,2023,14,TESLA,MODEL X
3072,Cheatham,All,2023,30,TESLA,MODEL Y
3073,Cheatham,All,2023,4,TOYOTA,PRIUS PLUG-IN
3074,Cheatham,All,2023,10,TOYOTA,PRIUS PRIME
3075,Cheatham,All,2023,1,TOYOTA,RAV4 PRIME
3076,Cheatham,All,2023,9,VOLKSWAGEN,ID.4
3077,Cheatham,All,2023,4,VOLVO,C40
3078,Cheatham,All,2023,1,VOLVO,V60
3079,Cheatham,All,2023,7,VOLVO,XC40
3080,Cheatham,All,2023,5,VOLVO,XC60
3081,Cheatham,All,2023,4,VOLVO,XC90
3082,Cheatham,BEV,2023,3,AUDI,E-TRON
3083,Cheatham,BEV,2023,5,BMW,I4
3084,Cheatham,BEV,2023,4,BMW,IX
3085,Cheatham,BEV,2023,2,CADILLAC,LYRIQ
3086,Cheatham,BEV,2023,8,CHEVROLET,BOLT EUV
3087,Cheatham,BEV,2023,6,FORD,F-150
3088,Cheatham,BEV,2023,6,FORD,MUSTANG MACH-E
3089,Cheatham,BEV,2023,4,HYUNDAI,KONA
3090,Cheatham,BEV,2023,1,KIA,EV6
3091,Cheatham,BEV,2023,4,MERCEDES-BENZ,EQE-CLASS SEDAN
3092,Cheatham,BEV,2023,2,MERCEDES-BENZ,EQS-CLASS SEDAN
3093,Cheatham,BEV,2023,4,MERCEDES-BENZ,EQS-CLASS SUV
3094,Cheatham,BEV,2023,27,NISSAN,LEAF
3095,Cheatham,BEV,2023,4,POLESTAR,PS2
3096,Cheatham,BEV,2023,6,RIVIAN,R1T
3097,Cheatham,BEV,2023,49,TESLA,MODEL 3
3098,Cheatham,BEV,2023,22,TESLA,MODEL S
3099,Cheatham,BEV,2023,14,TESLA,MODEL X
3100,Cheatham,BEV,2023,30,TESLA,MODEL Y
3101,Cheatham,BEV,2023,9,VOLKSWAGEN,ID.4
3102,Cheatham,BEV,2023,4,VOLVO,C40
3103,Cheatham,BEV,2023,7,VOLVO,XC40
3104,Cheatham,PHEV,2023,1,AUDI,A3
3105,Cheatham,PHEV,2023,7,BMW,I3
3106,Cheatham,PHEV,2023,10,BMW,X5
3107,Cheatham,PHEV,2023,4,CADILLAC,ELR
3108,Cheatham,PHEV,2023,36,CHEVROLET,VOLT
3109,Cheatham,PHEV,2023,16,CHRYSLER,PACIFICA
3110,Cheatham,PHEV,2023,10,FORD,FUSION
3111,Cheatham,PHEV,2023,3,JEEP,GRAND CHEROKEE
3112,Cheatham,PHEV,2023,2,JEEP,WRANGLER
3113,Cheatham,PHEV,2023,1,KIA,OPTIMA
3114,Cheatham,PHEV,2023,3,LINCOLN,AVIATOR
3115,Cheatham,PHEV,2023,7,MITSUBISHI,OUTLANDER
3116,Cheatham,PHEV,2023,3,PORSCHE,CAYENNE
3117,Cheatham,PHEV,2023,4,TOYOTA,PRIUS PLUG-IN
3118,Cheatham,PHEV,2023,10,TOYOTA,PRIUS PRIME
3119,Cheatham,PHEV,2023,1,TOYOTA,RAV4 PRIME
3120,Cheatham,PHEV,2023,1,VOLVO,V60
3121,Cheatham,PHEV,2023,5,VOLVO,XC60
3122,Cheatham,PHEV,2023,4,VOLVO,XC90
3123,Cheatham,All,2024,4,AUDI,A3
3124,Cheatham,All,2024,2,AUDI,E-TRON
3125,Cheatham,All,2024,3,BENTLEY,FLYING SPUR
3126,Cheatham,All,2024,4,BMW,I3
3127,Cheatham,All,2024,7,BMW,I4
3128,Cheatham,All,2024,6,BMW,IX
3129,Cheatham,All,2024,8,BMW,X5
3130,Cheatham,All,2024,3,CADILLAC,ELR
3131,Cheatham,All,2024,5,CADILLAC,LYRIQ
3132,Cheatham,All,2024,6,CHEVROLET,BOLT EUV
3133,Cheatham,All,2024,4,CHEVROLET,BOLT EV
3134,Cheatham,All,2024,31,CHEVROLET,VOLT
3135,Cheatham,All,2024,24,CHRYSLER,PACIFICA
3136,Cheatham,All,2024,3,FIAT,500
3137,Cheatham,All,2024,1,FORD,C-MAX
3138,Cheatham,All,2024,5,FORD,ESCAPE
3139,Cheatham,All,2024,13,FORD,F-150
3140,Cheatham,All,2024,12,FORD,FUSION
3141,Cheatham,All,2024,13,FORD,MUSTANG MACH-E
3142,Cheatham,All,2024,1,GMC,HUMMER EV SUV
3143,Cheatham,All,2024,2,HYUNDAI,IONIQ 5
3144,Cheatham,All,2024,5,HYUNDAI,IONIQ 6
3145,Cheatham,All,2024,4,HYUNDAI,KONA
3146,Cheatham,All,2024,4,HYUNDAI,KONA ELECTRIC
3147,Cheatham,All,2024,4,JEEP,GRAND CHEROKEE
3148,Cheatham,All,2024,9,JEEP,WRANGLER
3149,Cheatham,All,2024,4,KIA,EV6
3150,Cheatham,All,2024,1,KIA,EV9
3151,Cheatham,All,2024,2,KIA,OPTIMA
3152,Cheatham,All,2024,3,KIA,SPORTAGE
3153,Cheatham,All,2024,4,LINCOLN,AVIATOR
3154,Cheatham,All,2024,4,MAZDA,CX-90
3155,Cheatham,All,2024,2,MERCEDES-BENZ,EQB-CLASS
3156,Cheatham,All,2024,7,MERCEDES-BENZ,EQE-CLASS SEDAN
3157,Cheatham,All,2024,5,MERCEDES-BENZ,EQE-CLASS SUV
3158,Cheatham,All,2024,1,MERCEDES-BENZ,EQS-CLASS SEDAN
3159,Cheatham,All,2024,8,MITSUBISHI,OUTLANDER
3160,Cheatham,All,2024,22,NISSAN,LEAF
3161,Cheatham,All,2024,4,POLESTAR,PS2
3162,Cheatham,All,2024,6,RIVIAN,R1T
3163,Cheatham,All,2024,1,TESLA,CYBERTRUCK
3164,Cheatham,All,2024,54,TESLA,MODEL 3
3165,Cheatham,All,2024,23,TESLA,MODEL S
3166,Cheatham,All,2024,17,TESLA,MODEL X
3167,Cheatham,All,2024,41,TESLA,MODEL Y
3168,Cheatham,All,2024,4,TOYOTA,PRIUS PLUG-IN
3169,Cheatham,All,2024,11,TOYOTA,PRIUS PRIME
3170,Cheatham,All,2024,3,TOYOTA,RAV4 PRIME
3171,Cheatham,All,2024,16,VOLKSWAGEN,ID.4
3172,Cheatham,All,2024,7,VOLVO,C40
3173,Cheatham,All,2024,4,VOLVO,V60
3174,Cheatham,All,2024,8,VOLVO,XC40
3175,Cheatham,All,2024,4,VOLVO,XC60
3176,Cheatham,All,2024,4,VOLVO,XC90
3177,Cheatham,BEV,2024,2,AUDI,E-TRON
3178,Cheatham,BEV,2024,7,BMW,I4
3179,Cheatham,BEV,2024,6,BMW,IX
3180,Cheatham,BEV,2024,5,CADILLAC,LYRIQ
3181,Cheatham,BEV,2024,6,CHEVROLET,BOLT EUV
3182,Cheatham,BEV,2024,4,CHEVROLET,BOLT EV
3183,Cheatham,BEV,2024,3,FIAT,500
3184,Cheatham,BEV,2024,13,FORD,F-150
3185,Cheatham,BEV,2024,13,FORD,MUSTANG MACH-E
3186,Cheatham,BEV,2024,1,GMC,HUMMER EV SUV
3187,Cheatham,BEV,2024,2,HYUNDAI,IONIQ 5
3188,Cheatham,BEV,2024,5,HYUNDAI,IONIQ 6
3189,Cheatham,BEV,2024,4,HYUNDAI,KONA
3190,Cheatham,BEV,2024,4,HYUNDAI,KONA ELECTRIC
3191,Cheatham,BEV,2024,4,KIA,EV6
3192,Cheatham,BEV,2024,1,KIA,EV9
3193,Cheatham,BEV,2024,2,MERCEDES-BENZ,EQB-CLASS
3194,Cheatham,BEV,2024,7,MERCEDES-BENZ,EQE-CLASS SEDAN
3195,Cheatham,BEV,2024,5,MERCEDES-BENZ,EQE-CLASS SUV
3196,Cheatham,BEV,2024,1,MERCEDES-BENZ,EQS-CLASS SEDAN
3197,Cheatham,BEV,2024,22,NISSAN,LEAF
3198,Cheatham,BEV,2024,4,POLESTAR,PS2
3199,Cheatham,BEV,2024,6,RIVIAN,R1T
3200,Cheatham,BEV,2024,1,TESLA,CYBERTRUCK
3201,Cheatham,BEV,2024,54,TESLA,MODEL 3
3202,Cheatham,BEV,2024,23,TESLA,MODEL S
3203,Cheatham,BEV,2024,17,TESLA,MODEL X
3204,Cheatham,BEV,2024,41,TESLA,MODEL Y
3205,Cheatham,BEV,2024,16,VOLKSWAGEN,ID.4
3206,Cheatham,BEV,2024,7,VOLVO,C40
3207,Cheatham,BEV,2024,8,VOLVO,XC40
3208,Cheatham,PHEV,2024,4,AUDI,A3
3209,Cheatham,PHEV,2024,3,BENTLEY,FLYING SPUR
3210,Cheatham,PHEV,2024,4,BMW,I3
3211,Cheatham,PHEV,2024,8,BMW,X5
3212,Cheatham,PHEV,2024,3,CADILLAC,ELR
3213,Cheatham,PHEV,2024,31,CHEVROLET,VOLT
3214,Cheatham,PHEV,2024,24,CHRYSLER,PACIFICA
